author,published_time,likes,comment,isPublic
@hilyatul_ainchanel9954,2024-10-10T09:55:43Z,0,Guru memang dilarang untuk tidak menaikkan kelas siswa yang tidak bisa membaca. Jika ketahuan memberi nilai dibawah kkm pasti akan dapat teguran keras dari kepala sekolah. Ketika siswa lain menyadari bahwa ada temannya yang tidak pernah masuk atau tidak bisa membaca kenyataannya tetap diluluskan otomatis niat belajar mereka auto melemah karena menganggap belajar tidaklah penting karena pasti lulus.,True
@dewiratnasari6667,2024-10-10T09:55:41Z,108,"Sedih.. sy melihat anak2 SMP dan SMA swasta yg ada di dpn mata sy, jam 07.30 msh nongkrong di warung sambil merokok😢",True
@galih060,2024-10-10T09:55:41Z,0,Buat anak kok coba coba,True
@quincy_k1ng,2024-10-10T09:55:30Z,0,Anjirlahh gw jadi kuatir beneran ini cok. Pendidikan sama kesehatan krusial bgt masalahnya.,True
@nonarumi1147,2024-10-10T09:55:19Z,0,Terimakasih,True
@dinowp,2024-10-10T09:55:13Z,0,Mending kurikulim ktsp,True
@ketawaNgenes.,2024-10-10T09:55:11Z,0,"Saya punya temen tongkrongan yang bersekolah di SMA SMK negeri Jakarta, mereka sering bolos. Saya sangat kecewa mereka di beri kesempatan di beri peluang untuk bersekolah di SMA SMK negeri namun perbuatan seperti itu yang tidak terpuji mereka lakukan, banyak dari kami termasuk saya dan temen² tongkrongan lainnya yang secara akademi mau pun tidak yang lebih rajin dan juga unggul dalam suatu kegiatan pembelajaran yang malah hanya bisa masuk swasta",True
@IMAdee,2024-10-10T09:55:07Z,113,"Ini PERINGATAN DARURAT yang sebenarnya, tentang pendidikan di negara kita",True
@Carkrip,2024-10-10T09:55:01Z,0,BANG FER SENGGOL JUGA DONG INDIKASI BISNIS TITIP KK BIAR MASUK ZONASI. RUMAHKU DEKET WILAYAH SMA SMA YANG NGUMPUL DI SATU KECAMATAN. ADA  4 SMA DAN 2 SMK NGUMPUL DI SATU KECAMATAN. AL HASIL BANYAK ORTU SISWA MASUKIN ANAKNYA KE KK WARGA YANG TINGGAL DEKAT SEKOLAHNYA. KALO ADA DATA DARI DISPENDUK BERAPA ORANG YANG PINDAH KK SEJAK MUNCUL ISU ZONASI MANTAP BANGET SIH BUAT PEMBUKTIANNYA,True
@muhammadrizkyakbar4357,2024-10-10T09:54:57Z,64,"Nambahin soal sekolah zonasi, di daerah asal saya(kediri) sekolah SMA favorit juga jadi satu terpusat di satu wilayah. sehingga hal ini banyak orang luar wilayah yang membeli KK atau 1 tahun sebelum masuk SMA sudah mulai mendaftarkan anaknya di keluarga yg deket dengan sekolah yg dituju. akhirnya tujuan untuk meratakan pendidikan pun malah menjadi bisnis bagi kelurahan atau keluarga dekat dengan SMA tersebut untuk bisa menjadi titipan ketika daftar SMA.",True
@SutrisnadiNadi,2024-10-10T09:54:55Z,0,Astaghfirullah aladzim <br>Ada aja yang niat menghancurkan bangsa in,True
@becod6,2024-10-10T09:54:46Z,4,"Ironisnya sistem ini hasil yang di dapatkan dari &quot;nyontek&quot; negara lain.<br><br>Indonesia &quot;nyontek&quot; solusi sistem output yg diterapkan di Finlandia, dengan harapan <b>outcome</b> yg sama 😅.<br><br>Yg bikin lucu lagi, referensi footage Nadiem dimana dia jelasin konsep literasi &quot;...bukan membaca, kemampuan memahami konsep bacaannya&quot; <a href=""https://www.youtube.com/watch?v=1qDL8bPuj_I&amp;t=630"">10:30</a>, tapi konsep ini sepertinya ngga dilakukan oleh yg merancang sistem edukasi ini 😆 .<br><br>Banyak variable yg perlu dipertimbangkan saat merancang sistem ini, coba lihat aja yg basic dulu yaitu <b>gizi</b> (yg sebenernya bisa disebut sebagai fasilitas yg harusnya di support negara IMO).<br><br>Coba bandingin gizi anak2 di Finlandia vs Indonesia aja dulu deh dan solve problem itu dulu, sebelum mikirin solusi2 yg terlalu advance kaya zonasi menurut gw.",True
@EntinSadiah,2024-10-10T09:54:44Z,0,Sma negeri gw bukunya pake buku bekas dari dulu robek² parah,True
@julkadak,2024-10-10T09:54:39Z,0,"Gak cuman masalah fasilitas pendidikan yg ga merata.. Tapi juga mental bocah sekarang yg terlalu dibiarkan bebas sebebas bebasnya...Pada dasarnya naluri bocah ya gimana caranya sebanyak mungkin bisa bermain, mabar, nongkrong, bolos sekolah, ga mau belajar, dll... Lah ini.. UAN malah sengaja dihapus, murid bebas milih mata pelajaran, sekolah pasti naik kelas ato lulus walopun sangat ga layak lulus, bocah ditegasin guru dikit gurunya dilaporin polisi.. Ya hasilnya pada goblok2 lah bocah2 sekarang karena mereka males belajar, dan kemalasan tersebut &quot;dibolehkan&quot; dan &quot;difasilitasi&quot; oleh sistem pendidikan sekarang..<br><br>Well, penghapusan UAN dan mencontoh sistem pendidikan barat ini juga hasil tuntutan dari para SJW ama para publik figur yg trending beberapa tahun yg lalu, yg bahkan pernah mereka kampanyekan di beberapa program2 TV sekelas MA*A *AJW*, dll, yg katanya anak2 mereka pada stress gara2 belajar menghadapi UAN lah, hasil belajar 3 tahun ditentukan 3 hari lah, dll.. Dan hasilnya warga termasuk para murid2 kita saat itu juga jadi latah minta penghapusan UAN ke pemerintah.. Jadi ya sebenarnya sistem pendidikan yg bobrok saat ini juga hasil dari desakan SJW, dan warga kita beberapa tahun lalu yang dikabulkan oleh pemerintah..",True
@naufalauzan,2024-10-10T09:54:30Z,0,"Mau tau kata2 kejam yang di anut banyak oligarki di kita?<br>&quot;Kalo smuanya sekolah tinggi, siapa yang mau kerja kasar?&quot;",True
@dikamatsuya7201,2024-10-10T09:54:14Z,0,"menteri pendidikan sekarang the real sosok destruktif , melebihi MULYONO",True
@rizqifajarp4926,2024-10-10T09:54:07Z,1,"Pendidikan sekarang kurang motivasi, siswa dari kecil dipegangi hp, akses tik tok, ngakses konten ga sesuai umur. Hal itu berlaku sejak sd. Mereka lebih suka bukak tik tok dan epep daripada belajar. Dijelaskan ga mau memperhatikan, malah asik main sendiri di kelas, dinasehati ga menghiraukan. Ujian disuruh teliti dulu sebelum dikumpulkan, eh malah bilang &quot;lhos ga ngaruh&quot;",True
@bemzwell,2024-10-10T09:54:03Z,0,kek money heist banget gak sih intronya fer? keren ...,True
@Callmetanpanama,2024-10-10T09:53:52Z,0,Pendidikan itu gak hanya di sekolah tp dimulai dr kesadaran individual dan yg paling penting peran keluarga terutama ortu. Indonesia negara fatherless keknya masih akan jauh tertinggal mau itu pendidikan diadaptasi dr planet marspun sekalipun,True
@sabbihismarobb,2024-10-10T09:53:37Z,39,"Um, izin numpang gw sebagai siswa di bangku kelas 12 angkatan prototype Kurikulum Merdeka di Jakarta, ya sudah saatnya bagi gw cukup untuk nutup mata dengan apa yang terjadi di pendidikan sekarang... Kalau boleh jujur, gw mungkin salah satu dari orang yg beruntung karna zonasi nyelamatin ekonomi keluarga gw untuk tidak bersekolah di swasta. Emang dasarnya aja karna intelektual gw ketika saat itu blm semature sekarang. Nyatanya selama 2 setengah tahun bersenanggung dengan kurikulum Merdeka, SEPENGALAMAN YG GW RASAKAN visi misi yang disampaikan kurikulum Merdeka cukup terasa. Sebab karna dengan tanda kutip &quot;gw org yg beruntung&quot; dapat bersekolah di sekolah favorit dengan guru guru yang baik, teman teman yg dapat diajak kerjasama.<br><br>Namun, gw harus refleksi kembali dengan kacamata pembesar mengenai sistem pendidikan sekarang. Ganyangka bahwasanya masih banyak di luar sana anak anak yg terpana dengan ketimpangan sosial dialami. Ga adil rasanya kalau gw hanya bs nutup mata dengan kenikmatan yg gw alami sekarang... <br><br>Percayalah, berbicara dengan ujian akhir yg bg Ferry sebut.. Di kelas 12 ini Kurmer mengeluarkan kebijakan barunya, dengan menghapus ujian akhir yg diganti dengan Karya Ilmiah sebagai tugas akhir (anggapannya skripsi sederhanalah untuk jenjang SMA). Gw AKAN memberanikan diri untuk angkat materi yg disangkutkan diatas sebagai karya ilmiah saya. Thankss selalu untuk Anda, sudah concern dengan pendidikan di Negeri ini...",True
@abdoelaziez3784,2024-10-10T09:53:33Z,0,100 %.... Betullll .... Terimakasih. Bang...,True
@leluconhere7412,2024-10-10T09:53:33Z,0,"masa depan indonesia kan tergantung sama kualitas pendidikannya pak. kalo gini terus di masa depan rakyat kita jangan kan pinter kaya sekarang, sekarang aja banyak yg pinter tapi korup, di masa depan bisa jadi malah bodoh dan korup. sedih sih seriusan",True
@MrNtonz,2024-10-10T09:53:24Z,0,UN sistem CAT kaya CPNS melongo itu siswa ga bisa jawab. Kenapa harus di hapus ujian UN ditingkatin aja keamanannya dari kebocoran kunci soal UN pake sistem CAT,True
@adnansuryanaputra8607,2024-10-10T09:53:23Z,0,"kebanyakan sekolah seakan takut untuk tidak menaikan murid yang masih bodoh baik bodoh akademik maupun bodoh ahlak. katanya guru/kepseknya takut &quot;diturunkan&quot;, padahal jelas mereka layak dan seharusnya tidak menaikan murid&quot; yang masih wadaw",True
@sayaduren5518,2024-10-10T09:53:20Z,0,"Semoga anda masuk dalam kementrian di era pemerintahan pak Prabowo bang heheh, butuh menteri yg paham lapangan dan pemikiran yg realistis. Kominfo atau Kemendikbud. dan aku penasaran apa stigma masyarakat jika anda di pilih jadi menteri karena klo youtuber jadi menteri sepertinya akan di anggap remeh",True
@mikata21,2024-10-10T09:53:04Z,0,"Bisnis paling gacor di konoha itu emang jualan agama sama jualan buku pelajaran sekolah 🤑 dijamin modal 200juta buat magang, kalo ketrima ntar balik modal bisa 200miliar 🤑 modal ganti sampul buku sama rubah isinya yg tadinya di depan pindah ke bagian buku belakang, dijamin cuan parah 🤑🤑🤑",True
@dino_dino_riko_sukuri,2024-10-10T09:52:42Z,0,"Kementrian Pendidikan Saat Ini Sudah Seperti Perusahaan Kapitalis Daripada Lembaga Pemerintahan, Para Pengajar Selalu Dibebankan Dengan Administrasi Dan Administrasi.",True
@mubarakbinzimah,2024-10-10T09:52:35Z,10,Kalau Mau Seperti Finlandia Tuh minimal mulai dari Pemerataan dulu karena Masalah terbesar Pendidikan kita ada pada kurang meratanya Akses Pendidikan dimana Kota besar gampang sekolah sedangkan daerah Terluar malah susah,True
@demon_boy3380,2024-10-10T09:52:13Z,0,"yang salah adalah cara penerapan akreditasi sekolah yang mengharuskan sekolah untuk meluluskan siswa, yg akhirnya sekolah terpaksa meluluskan anak anak yang seharusnya masih belum berkompeten untuk melanjutkan pendidikan ke jenjang selanjutnya.<br>selain itu mungkin banyak faktor lain yg menyebabkan kecerdasan anak indonesia yg semakin menurun. (pendapat gw ya) yang mau diskusi mah monggo saya siap menerima pengetahuan baru.",True
@michaeldimas9805,2024-10-10T09:52:10Z,0,Indonesia cocoknya digembleng pake sistem china atau korea <br>Belajar sampe malam demi masuk univ favorit kalau engga gitu gabakal mau belajar karena emang ga ada motivasi atau paksaan,True
@tohofervin,2024-10-10T09:51:34Z,0,"Semoga sistem pendidikannya aja yang diubah bang, jangan kurikulumnya. Kasian guru-guru nih ganti kurikulum ganti template administrasi terus. Mikirnya admin terus, sementara kesadaran mengajar, kesenangannya, belajar mengajarnya, harus diasah terus.<br>Pengalaman saya, guru-guru penggerak tuh bagus2, cuma problemnya guru penggerak jumlahnya kan ga seberapa dibanding jumlah total guru. Jadi guru konvensional tetap mendominasi.",True
@cahyame2409,2024-10-10T09:51:26Z,0,"Bang, gue guru. Dan gue mau berterimakasih banyak ke elu bang",True
@yupyupvideo3449,2024-10-10T09:51:23Z,0,"karna dasar pemerataan fasilitas dan guru2 se indonesia aja blum bisa, mau maju gimana.",True
@valbert3035,2024-10-10T09:51:17Z,0,Bisnis yang menjanjikan di negeri ini<br>-Pendidikan<br>-Kesehatan <br>-......... <br><br>Tambahin sendiri,True
@FarhanFmt,2024-10-10T09:51:07Z,0,Bang ferry collabs yuk,True
@nemesisgame2918,2024-10-10T09:50:23Z,0,sistem zonasi malah bikin praktek jual beli bangku makin marak dan mahal.,True
@tiandhamayanti7178,2024-10-10T09:50:21Z,0,😢,True
@yevanasvetya5486,2024-10-10T09:50:11Z,0,"Ak orang jogja. Pernah temenan sama guru honorer/non permanen dari SMA terbaik di kotaku. Pas ngobrol2 sama beliau, dia mengeluhkan begini :<br><br>&quot;Wah saya malah bingung mas nyambi di SMA blablabla ternama, masa siswanya saya kasih tugas akhir deadline nya dua minggu untuk buat sebuah essay. Masa mereka ngumpulkan ke saya telat satu bulan. Gek kualitasnya copy paste internet mas. Ya langsung saya kasih nilai dibawah KKM semua biar pada ngulang. Tapi kok e ladalah malah saya yang dipanggil kepala sekolah terus dibilang begini &quot;maaf pak, namun kalau di SMA ternama seperti ini, semua anaknya harus dapat nilai yang diatas KKM. Tidak boleh ada yang nunggak. Monggo mau diberi tugas lagi atau dikatrol bareng2&quot; ngono mas. Wah edyan jaman saiki.&quot; <br><br>Begitulah dongeng dari kota pelajar",True
@sihabudinkamal4073,2024-10-10T09:49:41Z,0,Sebutkan negara-negara di Benua Eropa ?,True
@ridhodianto3453,2024-10-10T09:49:29Z,0,"Sebagai org tua yg anak nya SD, merasa emang kacaw bgt. Aplg (maaf bukan menyepelekan) kualitas sekolah negeri. Setengah mati saya dan istri bekerja agar anak bisa sekolah di swasta. Persaingan dpt kursi sekolah negeri sekarang ga greget lagi, modal tua2an dan deket2an sama lokasi sekolah aja. Anak saya masul sekolah swasta masih ada tes baca tulis dan berhitung<br><br><br>Note : kualitas sekolah negeri buruk bukan karena guru, tapi SISTEM",True
@pencarirupiah2858,2024-10-10T09:49:24Z,0,"Gak apple to apple menyamaratakan semua siswa itu bodo seperti di video gk bijak menggeneralisir siswa tanpa kajian ilmiah/data/hasil survey lebih lanjut. Trs lu gak cari data pembanding lain bwt referensi. Informasi yg lu sampaiin cuma ngedukung pendapat lu soal siswa bodo ketinggalan pendidikan di negara lain. Org gk prlu tw matematika bwt jd sukses, org gk prlu tw geografi bwt jd sukses gk guna uda ad kakulator, chatgpt bedakan dgn lu yg waktu duduk di bangku sekolah blm ad chatgpt. Klo pengetahuan itu uda pasti gk prlu dipelajari kecuali profesi2 lain seperti dokter, pengacara.",True
@AkhyarMaulanaPangeranWeb,2024-10-10T09:49:10Z,0,Hmmm. Sedih.. Gimana anakku besuk ya? Apa iya mesti pindah negara?,True
@nurmuklis6657,2024-10-10T09:49:04Z,1,Pantesan banyak orang yang salah tapi ngotot.. 😅,True
@puydoor1330,2024-10-10T09:48:57Z,0,"Anggap aja menterinya bener.<br>Analisa, dan pengambilan keputusan diambil berdasarkan data.<br>.<br>Sementara data di bawah (sekolah) &quot; dimanipulasi&quot;, entah untuk nama baik, entah karna tuntutan dari yang lebih atas, dll.",True
@rustutirustuti3444,2024-10-10T09:48:49Z,0,TES arti kepanjangan MPR aja kaga tau anak murid jaman know😅 tapi klu ucap MULYONO itu siapa TAU BANGET,True
@didiksetyono4990,2024-10-10T09:48:44Z,0,Kembalikan ujian nasional dan sistem tinggal kelas,True
@ikhlashulamalnurrohman3164,2024-10-10T09:48:41Z,0,"moga aja ini mentri yang baru bisa lah ngatasin beberapa masalah, walaupun gak bakal semua masalah teratasi mengingat banyaknya PR pemerintah kita di sektor pendidikan. <br><br>dan harusnya sistem pendidikan yang kita contoh bukan dari finland tapi dari china atau korea selatan dimana pendidikan difokuskan disekolah dengan tingkat tekanan yang tinggi. yang output nya apa, tentu saja siswa yang tidak bisa akan dipaksa bisa.",True
@JHL66644,2024-10-10T09:48:31Z,0,sistem pendidikan gini di luar negeri bagus banget. Karena orangnya gk dibudakin sama agama. Selalu dipaksa berpikir kritis.,True
@b_25_hafiizhendypriatama28,2024-10-10T09:48:30Z,0,lu tau sendirikan ketika bang Ferry ngonten sambil ngroko...,True
@ChemistryDigimons,2024-10-10T09:48:27Z,0,up,True
@raisaauliaanwar4420,2024-10-10T09:48:23Z,0,Sampe nangis 😢,True
@nandamuchri6053,2024-10-10T09:48:13Z,0,"Mindset mayoritas warga indo terlalu mengglorifikasi pendidikan khas eropa (finlandia dkk.) dan mendiskreditkan pendidikan dr asia (kyk korsel, jepang, china), sekedar krn waktu belajar disekolah eropa lebih gampang drpd di China, JP, Korsel seolah2 sekolah 4 jam sehari better drpd sekolah di negara China, JP, Korsel",True
@dhimasrasendriyo,2024-10-10T09:47:29Z,1,"Gw sangat bersyukur sudah menjadi mahasiswa dan sudah meninggalkan &quot;lingkaran destruktif&quot; zaman2 sekolah yang penuh dilema ini. Gw merasa sistem pendidikan yg bagus di Indonesia itu cuman di level mahasiswa saja. Ke bawah dari itu cuman jadi ajang pemborosan umur selama 12 tahun saja. Kebobrokan dari pendidikan di jenjang awal sudah keliatan tapi masih belum ada tindakan radikal dari pemerintah ini atau pertanggungjawaban dari mas Nadiem sendiri. Salam kurikulum merdeka, merdeka dari keharusan belajar",True
@kumisputeh7762,2024-10-10T09:46:55Z,0,"Kembalikan konsep Lompat kelas, tinggal kelas dan Konsep ujian nasional serta bebaskan warga memilih tempat bersekolah , hapus konsep akreditasi",True
@amambebek,2024-10-10T09:46:52Z,0,"berharap indonesia baik-baik saja dari pendidikan, tapi masih ada guru honorer, masih ada guru yang gajinya tidak baik-baik saja... yahhhhh...",True
@Don69Muk,2024-10-10T09:46:45Z,0,"Ujian Nasional aja dihapus, lha gimana mau maju Wkkkkkk",True
@MbahMu9829,2024-10-10T09:46:46Z,0,Rakyat bodoh memilih pemimpin bodoh yang mempertahankan kekuasaannya dengan memanfaatkan kebodohan rakyatnya. Hiduplah Indonsia raya merdeka NKRI Pancasila harga mati,True
@nicopratama9265,2024-10-10T09:46:25Z,40,"<a href=""https://www.youtube.com/watch?v=1qDL8bPuj_I&amp;t=349"">5:49</a> kualitas pendidikan tidak hanya tidak pergi kemana2 tapi lebih parah, pendidikan kita bergerak mundur, miris.",True
@MuhammadRifani-t8n,2024-10-10T09:46:17Z,1,Lebih masuk tiru negara  china atau Jepang gak sih kalo pendidikan dari pada eoropa,True
@odov-s5g,2024-10-10T09:46:03Z,0,"mau nerapin sistem pendidikan paling maju tp sarana dan prasarananya, dan kualitas guru-gurunya masih kureng kan tolol namanya...",True
@DimasDonoRaharjo,2024-10-10T09:46:03Z,0,"Udeh bener ada Ujian Nasional  malah di hapus, kan jadi tambah keliatan kalo pendidikan di Konoha masih kurang jauh",True
@indriyanimarta5895,2024-10-10T09:46:00Z,0,"Zonasi, penghapusan un, peniadaan sistem tinggal kelas, bener2 ngerusak pendidikan kita. 1 generasi dibikin goblok.",True
@romadandi0392-or3gf,2024-10-10T09:45:58Z,0,"Istri gw guru, ibuk gw juga pensiunan guru... Mohon maaf... Kalo berharap pendidikan indonesia akan maju... Lebih baik tetap bermimpi... Khususnya sekolah negeri ya... Itu permainan uang di bawah tangan.nya super duper wadidaw...<br><br>Kalo sekolah swasta... Kayaknya mereka bisa jauh lebih masuk akal... Karena ideologi pendidikan.nya bisa mereka sesuaikan dengan kemampuan mereka...",True
@WakeUpDev_091,2024-10-10T09:45:49Z,0,"Bang , secinta apa sih lu sama sosok Tan-Malaka",True
@Penikmatkonten_,2024-10-10T09:45:38Z,0,"Gua baru aja ngeliat video Anak SMK jurusan Administrasi perkantoran lagi magang dan mereka ga bisa baca bilangan Ribu,juta, milyar,dan triliun. Miris banget ya",True
@Sempurnatapiomgksong-S2,2024-10-10T09:45:34Z,0,"Realita di sekolah dari jaman sd sampe sma tuh nyatanya cuman murid&quot; Tuh lebih mentingin haha hihi buat circle buat gank ngak jelas + ada ketua gank yang di takuti + di hormati dan mereka tuh nyari murid&quot; Yang mental lemah buat di jadiin pemuas nafsu mereka yang pengen selalu menang dan menang empati buat menghargai org lain tuh ngak ada serasa kalo bisa nindas org yang lemah itu suatu kebanggan + kalo soal pelajaran tuh emg ada yang pinter tapi ya cuman beberapa dan yang lain tuh lebih melintingin ini kalo pulang sekolah mau dolan ke mana ya ini kalo nanti istirahat ke kantin beli apa ya + pikiran ngajak bolos bareng&quot; + pacaran di umur remaja juga di wajarkan ama murid&quot; Kocak tersebut hal di luar nalar lainya tuh ketika prestasi lebih penting daripada adab kata&quot;nya tuh gini ngak papa berandalan yang penting berprestasi buat sekolah + kalo un di hilangin ya jelas sekolah yang nangung semua nilai + sikap walaupun palsu dan di kasih rata nilai 69/72 harus lulus kkm di lulusin di naikin kelas cuman buat mempertahankan nilai sekolah di mata masyarakat soal urusan ini murid mau gblkk/pas lulus lontang lantung ya terserah intinya sistemnya tuh cuan dan cuan kalo soal mendidik etika moral adab + mencerdaskan anak&quot; Tuh ngak ada,ini realita sekolah mau lihat sendiri toh monggo di sekolah swasta maupun negri siklusnya juga sama.",True
@greatmindandbelieve6732,2024-10-10T09:45:34Z,9,"Ngikutin kurikulum Finland itu udah bener, masalahnya kenapa rasio murid terhadap gurunya tidak diikuti juga, di Finland itu rasio guru banding murid maksimal 1 : 30, lah di konoha rasio nya tetep ngotot 1 : 45 😂 mau kurikulum secanggih apapun kalau rasio guru terhadap murid masih diabaikan jangan harap konoha jadi negara maju 😁😁😁",True
@sheefayahmad8882,2024-10-10T09:45:30Z,0,Semoga momen ini tetap terjaga hingga nanti ada pelantikan mentri pendidikan terbaru. Dan semoga mentrinya bisa melakukan tugasnya dengan sebaik-baiknya,True
@leolevenlysitompul888,2024-10-10T09:45:23Z,1,sekolah makan mpekmpek awokawokawok,True
@HaqqiGaming,2024-10-10T09:45:02Z,0,sumpah dengerin video ini sambil deg&quot; an,True
@jihanfatichah20040,2024-10-10T09:44:48Z,0,singkat aja bang guru paud aja pintu pertama pengajaran anak kadang sering dianggep remeh sama pemerintah bahkan masyarakat itu sendiri 😢,True
@odov-s5g,2024-10-10T09:44:27Z,0,"kasihan sekali generasi yg SD, SMP, SMA nya di zaman Nadiem Makariem...",True
@Supernouninem,2024-10-10T09:44:24Z,0,Vc,True
@Vnmkbnl,2024-10-10T09:44:19Z,0,Kurikulum KTSP 2006 bang hadir,True
@BEN_DESCARTES,2024-10-10T09:44:10Z,0,NADIE ITU SANGAT TUOLOL GARA GARA DIA PENDIDIKAN ANAK JADI KACAU....<br>SEANDAINYA SAJA INI MASIH ORDE BARU TENTUNYA INDONESIA MAJU,True
@JeyyTughs,2024-10-10T09:44:07Z,0,"haha no hope bang, nice explanation btw",True
@daneshfrancis6212,2024-10-10T09:44:07Z,0,"dan mirisnya orang-orang malah ketawa kalo orang yang dikasih pertanyaan jawabnya ngawur,dan bukanya malu mereka malah bangga karena bikin netizen ketawa dengan jawabanya",True
@ramadhanmukhamad6246,2024-10-10T09:44:05Z,0,"Wahai menteri pendidikan tonton nih, jangan cuma cari cuan saja.",True
@rizkisakti565,2024-10-10T09:44:01Z,0,Garut goes independent 😂😭,True
@brodd92,2024-10-10T09:43:56Z,0,GW DUKUNG LU JADI MENTRI PENDIDIKAN !!!,True
@plankton3286,2024-10-10T09:43:53Z,0,"sistem pendidikan ala finlandia,tapi dengan SDM yg yahhhh gitu lah😂",True
@taliban9966,2024-10-10T09:43:08Z,0,dah balikin kemendikbud ke muhamadiyah,True
@Roni-ls1io,2024-10-10T09:43:03Z,0,Saya punya teman seorang guru yang sudah hampir 30 tahun mengajar di sekolah SD.beliau bilang kalo sekarang ini adalah masa yang paling gak jelas selama beliau mengajar tentang kurikulum yang disebut kurikulum merdeka.,True
@nicopratama9265,2024-10-10T09:42:44Z,0,"membuat finlandia sebagai pedoman sistem pendidikan kita itu saja sudah salah. Analoginya gini, bayi yg harusnya belajar merangkak dulu sudah disuruh belajar berlari. kenapa gk mencontoh sistem pendidikan Asia atau Asia Tenggara dulu yg sistem pendidikannya sudah di atas kita?",True
@eriewh5922,2024-10-10T09:42:39Z,1,Skrg sekola tergantung anakny krena sklh sekrang gratis terutama sekola negri beda klo sklh swasta biasany pinter2 anak q sklh SD itu sdh bisa bhasa Jepang padal dia gk da di sekolah nya pelajaran bhsa Jepang berarti jangan hanya nyalain sekolahnya salain juga anakny krena anak sekarang kebnykn main internet dan tiktok akirny sekola gk fokus n goblok2 brrti jgn cuma salain sekolah nya salain juga anakny wahai org gobloook,True
@andifanka,2024-10-10T09:42:00Z,1,"Pada 2019 atau 2020 saat saya kelas 10 smk seorang teman saya maju kedepan untuk mengerjakan soal kebetulan ada operasi pembagian dan untuk menyelesaikannya menggunakan progapit, dan tentu saja dia tidak bisa melakukannya ingin tertawa tetapi agak miris bagaimana caranya dia bisa sampai lulus ke smk padahal itu pelajaran sd🙏🏼",True
@ekarahmat7929,2024-10-10T09:41:58Z,0,"Saya sendiri berharap untuk sistem zonasi dihapuskan. Karena itu sangat menyengsarkan bagi penduduk yg tinggal di pinggiran. Contohnya di dusun saya. Dusun saya tidak masuk kedalam wilayah zonasi manapaun di SMP (kalaupun maksa mau msuk smpn bisa melalui jual beli kursi). Yg akhirnya  siswa lulus sdn tidak bisa melanjutkan sekolah ke smpn diwiliyah manapun karena terhadang zonasi. (Opsi pilihannya sekolah di kabupaten lain, yg mana itu ribet sekali dalam mengurus berkas administrasinya)",True
@alteria_phana7304,2024-10-10T09:41:55Z,0,"dulu waktu ikut pelatihan bapak narasumber pernah berkata &quot; sistem zonasi yang sekarang sebenarnya terbalik , HARUSNYA sarana dan kualitas guru yang diratakan baru bisa di ratakan&quot;<br><br>yang sedihmya di kota saya ada anak yang NGGA PERNAH BIKIN TUGAS, IKUT ULANGAN HARIAN DAN UJIANNYA ASAL-ASALAN BISA MASUK KE SEKOLAH UNGGUL YANG ANAK RAJIN SAJA BELAJAR SETENGAH MATI BELUM TENTU LULUS DAN DIA BANGGAAA",True
@blackberries2441,2024-10-10T09:41:49Z,0,"Kalau primer dan sekunder aku paham, kalau pythagoras aku juga gak paham Bang 😂",True
@aslen11,2024-10-10T09:41:37Z,0,Titik Permasalahan Bangsa ini adalah Korupsi dan Pungli. 2 kasus ini yang membuat mereka yang menjabat sangat acuh terhadap tanggung jawabnya. Semoga mereka yang korupsi dan Pungli dilaknat sampai akar2nya,True
@nodevil13livedon,2024-10-10T09:41:17Z,0,"Indonesia dikatakan akan gelap (karena resesi), beneran gelap sih ternyata (karena pendidikan)",True
@adissutr9232,2024-10-10T09:40:46Z,1,"Jaman saya SD (2001-2006) dulu standarnya kalau nilai rata²nya dibawah kkm 75 auto gak naik kelas dan emang bener ada beberapa temen saya yg gak naik. Sekarang? Sekolah gak boleh untuk tidak menaikkan/meluluskan anak, standarnya yg penting si anak mau berusaha dan nilai rapor murid yg paling bodo 80 bang, bukannya gimana... itu murid baca nulis gak mau, dikasih tugas gak dikerjain, bandel... nilainya 80 njir.<br>Kenapa gue tau? Soalnya sempet bantu tante gue yg jadi guru kelas 2 SD di sekolah swasta ngisi rapor, bahkan tante gue gedeg sendiri dan gak ikhlas ngasih nilai segitu",True
@nopleng5069,2024-10-10T09:40:41Z,0,"gapapa dong, saingan kita jadi dikit nanti",True
@AgusMurdiyono-s5m,2024-10-10T09:40:32Z,0,zonasi ojeg ok... gue terapin jg di zonasi pendidikan. wkwkwkwk  warisan menteri gojeg ya gtu... pendidikan diterapkan untuk jadi ojol driver,True
@joniartha9777,2024-10-10T09:40:27Z,0,Anak gak bisa baca banyak sampe SMP kalo di daerah saya masih ada karena guru ditekan biar di luluskan terus seharusnya guru diberi kebebasan kalau ada bukti memang anak belum bisa,True
@Lia-ev7ks,2024-10-10T09:40:17Z,0,Kayaknya bakalan heboh ini😂😂,True
@winarti0741,2024-10-10T09:40:17Z,0,jmn skarang kebanyakan main hp dri kecil,True
@sheptian69,2024-10-10T09:40:17Z,0,"Beruntung anak sd indon yg diperbatasan kalimantan cuma sekolah di malay bawa badan n di kasi uang jajan, di indo itu cuma sekolah dinas 😂",True
